Text Tweet,Sentiment
"?@VIVAlog_: Tas Hermes Rp1,5 Miliar Dipakai Belanja Sayur oleh Syahrini http://bit.ly/1Lopq11 ? syuting video clip",negative
"Bagus, murah, sesuai harga, snack gratis, kamar mandi agak kotor sama gaada gantungan bajunya.",negative
Jika Wifi emang tidak ada..  Jgn di buat ada.. Lt 4 ribut..  Mungkin ada keluarga atau apalah.. Kmar gede..  ,negative
mohon diperbaiki : 1. air hangat kecil 2. deposit yang dikembalikan sesuai dengan yang disetorkan padahal tidak ada kerusakan yang ditimbulkan.,negative
"kemari, pelayanannya ga ramah. Kamar Panas. AC tidak dingin, KAMAR KOTOR. gaada sarapan. ",negative
"pertama msuk kamarnya bau sm kamar mandi bau bgt trus agak kotor laci, ada 1 kecoa jalan di kepala ntah dari mana masuknya trus air mimum klo di minta baru di kasih itupun satu2 sm suami dr pagike mlam gila maw jd apa ginjal awak nanti klo minum air 1 botol aqua doank.Tlong yach airy di kasih pelayanan yg baik jgn uangnya.kepuasan pelangan yg utama",negative
Sayang Wifi Gak Bagus Mesti Keluar Kamar,negative
"#InfoNdoroMoe Jadwal Padat Hingga Tak Sempat Istirahat, Syahrini: Aku Jadi Wanita Udara http://bit.ly/1vQMAEc  #BlusukanDuniaMaya",negative
"sprei kotor, tidak ada tempat khusus sholat (katanya syariah), ",negative
semua fasilitas dr kasur dan ruangan ok. yg buat saya kecewa wifi nya tdk bisa masuk ruangan kamar saya dan costumer service tidak melayani saya dngn baik. komplenan saya di abaikan. dan  akhirnya saya cape komplen terus. saya sudah menganjurkan pindah ruang tapi saya di abaikan dan tdk di izinkan pindah ruang mohon untuk costumer servis di perbaik,negative
Kelompok Begal Lampung Terungkap karena Rampas Mobil http://republika.co.id/r/nkfc6c ,negative
Ini Bukti PDIP Terbelah Kena 'Jurus' Jokowi: Pro kontra soal pembatalan pelantikan Komjen Budi Gunawan menjadi... http://bit.ly/18a3714 ,negative
"Hot waternya hari pertama berfungsi namun hari kedua sudah tidak berfungsi, siaran TVnya kabur dan AC kurang dingin.",negative
Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut http://tinyurl.com/pft5t96 ,negative
kamar nyaman.. sayang wifi nya lemot..,negative
"Lebih baik pergi.. daripada selalu ada, tapi kehadirannya gak pernah di anggap! :)",negative
sangat mengecewakan. complain tdk ditanggapi ac dari awal check in sampe check out per 2 jam ac mati. untuk breakfastnya nasinya kurang enak,negative
"Makan di depan TV membuat tubuh tidak menyadari ketika kalori yg diperlukan sudah tercukupi, shg makan lbh byk dr seharusnya. [Cornell Univ]",negative
"LOL ""@HBRdotcom: Nak pergi hantar jenazah. Jenazah tertinggal. HAHAHA http://twitter.com/HBRdotcom/status/570219364781142017/photo/1pic.twitter.com/4omPz27KyL """,negative
Penginapan harus pakai jaminan KTP dan uang 100 rb. Penjaganya sangat cerewet. Kamar sering diketok ,negative
Suami-Istri Kader PDIP Ngotot Maju Pilkada - http://JPNN.com  http://goo.gl/fb/Yo1Hs7  #KotawaringinTimur,negative
"oke sih, cuma fasilitas air minumnya aja agak dperhatikan, soalnya ada dispenser yang galonnya tidak di ganti2. ",negative
"WiFi sepertinya tidak ada, kamar mandi kurang bersih.",negative
saya mginap di hotel rahayu.AC x kurang dingin WC x kotor terus sarapan pagi telor ceplok tidak memuaskan,negative
"""Students SMKA, SMA, SABK tapi bercouple. Harap je sekolah agama"" Yang salah tu students bukannya sekolah. Sel otak tak berhubung ke apa ?",negative
"sprei kusam, seperti udah lama. cat tembok kamar mandi udah lepas lepas",negative
#FAKTANYA anak jaman sekarang gak bisa hidup tanpa hp,negative
buruk. kasur ada bekas sperma seprai jg air bau karat kasur pernya jg rusak sabun habis pasword wifi ga tau ,negative
"Eaaa... ""@UMSNID: Putri Indonesia 2015 Bikin Heboh Pakai Baju Palu-Arit http://u.msn.com/id-id/berita/other/putri-indonesia-2015-bikin-heboh-pakai-baju-palu-arit/ar-BBhSch6 ?""",negative
Baru ini kecewa sama airy rooma. Lokasi susah dicari. Tempat tidak sesuai dengan alamat yang tertera. Tidak ada penanda tempat seperti airy rooms yang lain. Tidak ada snack maupun minuman seperti airy rooms yg pernah saya tempati,negative
Handuknya tipis..dan usang Selimut nya cuma satu Itupun selimut kecil,negative
nyaman tapi lantai terasa lembab dan basah,negative
Syahrini Tantang KPK:   Klaim polisi dan KPK tak memiliki bukti kedekatannya dengan Fransisca alias Feriyani. http://bit.ly/18aGn0T ,negative
kurang bersih aja,negative
kamar bau..pengap..km kurang bersih..,negative
"televisi dan pendingin ruangannya tidak berfungsi dengan baik, sehingga mengurangi rasa nyaman costumer saat menginap. semoga kedepannya bisa lebih baik lagi ☺️",negative
"Kamarnya tdk ada jendela, ac kurang dingin, seprei/bantal agak berdebu..semalaman hidung jg gatel2..kamar kecil..breakfast ala kadarnya..ok utk tidur 1 mlm. Wifi nya kenceng soalny dpt kmr deket router wifi. Thanks utk snack complimentaryny.",negative
kebersihan kamar kurang diperhatikan penerangan di kamar kurang,negative
Jomblo Ini Kege'eran Saat Dimintai Nomer HP Oleh Wanita Ketika Membeli Pulsa,negative
#NEWS Trimedya PDIP: Kami Kecewa Keputusan Jokowi http://goo.gl/KDhhLB ,negative
"Kalau PDIP Adem Ayem, Artinya Ada Deal di Balik Penunjukan Badrodin Jadi Kapolri http://baranews.co/web/read/33636/kalau.pdip.adem.ayem.artinya.ada.deal.di.balik.penunjukan.badrodin.jadi.kapolri ?",negative
"Best Thread >> Seumur hidup nya, pria ini menyetir mobil cuma dengan kaki! http://bit.ly/18b84GS  #ForumKaskus @kaskus",negative
Botul tuh >> PDIP Dinilai Aneh bila Terima Badrodin Kapolri via @inilahdotcom http://ini.la/2180858 ,negative
"kamar yg didapat tidak sesuai yg di foto & sangat bau rokok. dapat informasi tnyata memang tidak ada larangan utk merokok di dalam kamar. biarpun sdh pakai pewangi ruangan, baunya tetap tdk hilang. akhirnya kami putuskan untuk pindah penginapan.harap menjadi perhatian khusus. trimakasih",negative
"Jangan pernah ninggalin yang baik demi yang terbaik. Disaat yang baik pergi, lo bakal sadar kalau dia adalah yg terbaik.",negative
Kamar 219 kecepatan koneksi wifinya buruk. Harus didepan pintu baru bagus,negative
"pelayanan chek in lama dan sistem di resepsionis masih manual, kamar jelek, lantainya rusak, kotor dan kamar mandinya jelek",negative
Ibu yang terlalu cerewet bisa bikin putrinya memiliki gangguan makan dan perilaku sosial yang buruk. [Jurnal Communication Monographs],negative
"kamarnya sempit, tidak ada air mineral dan snack khas airy, bantal airy pun tdk ada. receiptionistnya kurang ramah. jauuh berbeda dgn airy room yg harganya di bawah ini.",negative
"Kamar bersih dan nyaman, sarapan minimalis, cuma 1 menu, air panas tidak berfungsi",negative
"Kalo itinerary ke seputaran Seminyak, tempat nya OK dan relatif deket kmn2. Kamar mandi perlu ditingkatkan kebersihan nya, selain itu OK ",negative
air panasnya lama banget baru bisa panas yg di kamar 318,negative
jelek tdk ada makanan airy,negative
air yang diwastafel gak nyala .... AC kurang dingin.,negative
"Tas Hermes Rp1,5 Miliar Dipakai Belanja Sayur oleh Syahrini: Kemunculannya menghebohkan orang-orang yang ada d... http://bit.ly/1Lopq18 ",negative
"Nah Lhoh? Sesuai prediksi..""@SINDOnews: Kabar Kader PDIP Dukung Interpelasi Dinilai Rugikan Partai http://sin.do/7cvy """,negative
Macet. Panas! Salah bgt nih pake mobil ??? Pucing pala barbie ??? (with Sovi at Chatime) ? https://path.com/p/1nCKQs ,negative
Aku cinta tapi terkekang..mama papa tolong aku hapuskan cinta???? ? Seperti Itu? by Syahrini ? https://path.com/p/26ma9U ,negative
Petinggi PDIP Kota Tarakan di Gerebek Saat Sabung Ayam - Indopos http://goo.gl/fb/JkVSYV  #tarakan,negative
cemilan ga da padahal nginap sampe 4 hari berturut2,negative
air hangat. cuma iyu aja yang kurang.,negative
"kamar nya kotor dan sempit,handuknya tipis dan bau air mani.kamar mandi nya banjir air lama mengalir.saya langsung cek out setelah melihat kondisi kamarnya.Pokoknya gak recomended bangettttt.Nyesel juga ga sesuai sama fotonya menipu bgttt kapok deh.",negative
"wifi payah sekali, petugas kurang responsif ketika wastafel buntu direspon baru hari berikutnya,, tolong diperhatikan ",negative
"KECEWA BANGET. GA WORTH IT. fasilitas ga lengkap, ga ada air minum dan tas peralatan mandi airy. tempat kumuh bau kotor, padahal harga 125rb. lemari rusak ac ga dingin lantai kotor. ga ngerti kenapa airy bisa masukin penginapan kayak gini. pdhl udh sering nginep di airy dan yg harga 125rb cukup bagus. gak usah nginep disini, cari yg lain aja.",negative
"Bamsoet: Ternyata Masih Kampret!-JPNN.com: JAKARTA - Politikus Partai Golkar Bambang Soesatyo, masing kencang ... http://bit.ly/1LoAmvC ",negative
"Bagus, suasana enak, strategis juga, cuman wifinya kurang lancar sama flush air kamar mandinya agak ngadat.",negative
"saya menginap untuk 4 malam di airy eco sleman jembatan merah, first impression saat masuk kedalam kamar adalah kecewa kamar tidak terlalu luas padahal sy pesan untuk family room, kamar mandi bau, room mate/keset kaki bau sekali, setiap hari saya minta di bersihkan, tapi toilet tetap dalam keadaan kotor/bau,semua sangat mengecewakan.",negative
"rekomendasi untuk liburan keluarga , kekurangannya setelah beberapa kali menginap air mandi/ shower tidak bisa panas.....😥😥😥😥😥",negative
tvnya masih tv nasional dan banyak chanel yg ga nangkep. wifi juga cuma diloby.,negative
Pintu toilet rusak dan pelayanan karyawan kurang ramah ,negative
"Gak sabaran pengen coret2 baju kalian kawan ,berikan senyuman sebuah perpisahan kawan :'(",negative
Syahrini Sengaja Tak Minta Izin Buat Keramaian di Tempat Umum http://wp.me/p5IAst-1Rx ,negative
"Masa jabatan 5thn, kuat nunggunya? PDIP no Jokowi yes ?@PartaiSocmed Masih ada yg percaya statement ini? ?Ya/Tidak? ?",negative
Survei menyatakan bahwa lebih dari 40% pekerja/karyawan telat ke kantor pada hari Senin. #Psikologi,negative
"Ironis! Ini Daerah Penghasil Beras Terbesar Indonesia, Warganya Makan Nasi Aking http://goo.gl/8DCmsz  @tribunnews ",negative
Pelayannya tidak di sediain handuk buat mandi,negative
[News] Politikus Golkar :  PDIP Marah Budi Gunawan Tak Jadi Dilantik http://bit.ly/1AZcbCw ,negative
Toilet kotor dan keran rusak..,negative
Banyak makanan yang lezat di setiap perayaan yang dapat menggoda selera makan Anda. #FatLoss,negative
baik dan puas tapi masih ada kekurangannya waktu saya boking airy rooms saya pilih 1 bad tp ketika saya cek in yang di kasih 2 bad.! mohon di tingkatkan lagi.. terimah kasih airy rooma.!,negative
"Di Nigeria, masih ada kepercayaan kalau seorang anak makan telur, dia bakal jadi pencuri nantinya.",negative
wifi buruk suka down,negative
"tidak dapat snack, wifi lemot, kamar mandi tidak ada gantungan baju...",negative
kamar bau apek,negative
"Tas Hermes Rp1,5 Miliar Dipakai Belanja Sayur oleh Syahrini http://m.log.viva.co.id/news/read/592733-tas-hermes-rp1-5-miliar-dipakai-belanja-sayur-oleh-syahrini ? via VIVAnews teranjing",negative
Cukup baik tp wc nya kurang nyaman,negative
Suatu saat aku benar-benar akan pergi. Kapanpun itu bisa saja terjadi. Jaga diri.. Jangan nakal.. Aku sayang kamu({})  ?,negative
RT @KabarRakyat_Co: Dualisme Kepemimpinn Golkar Pengaruhi Pilkada Kabupaten http://kr-c.tk/1AX7gSv ,negative
Air panas tidak ada,negative
"Ketua PDIP Gianyar, Bali Sebut Purbaya Sudah Dipecat: Dasar pemecatan, Purbaya dinilai membelot saat Pilkada G... http://bit.ly/1F8igKl ",negative
"Kamar kotor seperti tidak pernah dibersihkan, seprei tidak diganti, kamar mandi wastafelnya bocor lampu sangat redup tembok berkarat sampai berearna hitam, air panas tidak nyala, tv gambarnya buram. Hotel seperti tidak terawat padahal di foto terlihat bagus tapi ternyata hanya gambar saja. Mohon segera ditingkatkan kualitasnya",negative
Kamar tidak dilengkapi dengan air panas.. Chanel TV ny tidak ada yg clear.. Ngga jelas,negative
ok semua.cumak satu krgnya. selimutnya bau...,negative
Ac nya gk dingin,negative
"Massa Nelayan Kepung Kantor Menteri Susi, Gambir Macet Parah http://dlvr.it/8kzgMy  ",negative
"nyaman, bersih, oke.. tapi sayang ga dapat snack box nya.. pesen 2 kamr, dua2nya ga d kasih snack box nya.. padahal sdh konfirm k pihak cs hotel.. tp cuma d suruh tunggu ajja, sampai pulang ga datang2..",negative
"Usulan SBY tak dipilih Jokowi, Demokrat protes http://bit.ly/1AKScaq ",negative
"Pelayanan tidak memuaskan, makanan habis pas sahur, kamar 2 hari tidak dibersihkan, receptionist tidak sopan dan menjangkelkan",negative
Kiamat kebangsaan su dekat RT I Dua Kantor Pemerintah NTT Pasang Bendera Sobek - http://Kompas.com  http://kom.ps/AFqNSq ,negative
SANGAT BURUK!! sy dtg kesana mlm hari mala ky pengemis ga dibukakan pintu. di tlp pihaknya mala gada,negative
"Aku gak pernah nyuruh kamu pergi, kamu yang malah melepaskan diri.",negative
"PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp73ZP ",negative
"Idem ""@bear_passion: malam minggunya dikosan aja. sendirian. nonton afgan.  yasudahlah """,negative
"Tempatnya enak, adem banget, tapi sangat susah signal dan tidak adanya water heater jd gak bisa mandi air hangat",negative
"proses checkin lama, pdhal sdh jam15.30. dibanding airy lain yg pernah sy kunjungi, hanya disini yg tdk ada atribut Airy sperti bantal & toilet kit. Disini jg tdk disdiakan snack dlm box sperti kmar airy yg prnah sy psan sbelumnya.. layar tv tidak jernih..",negative
"Secara keseluruhan baik, tapi sedikit catatan untuk kamar mandinya bau, banyak semacam lalet kecil, gak ada air panas. ",negative
"Sepertinya kamu baik-baik dan biasa saja jika tanpa aku. Baiklah, aku pamit pergi. :)",negative
agak jorok wcnya dan spraynya gak bersh,negative
Pelayanan kurang ramah,negative
tidak ada hotshower. tdk sesuai foto. ,negative
"Dari segi kamar cukup baik bersih nyaman,  tetapi utk ac nya berisik dan yg utama utk kamar mandi airnya jadi banjir apa bila setelah mandi pembuangan nya tdk sempurna hampir masuk ke ruang kamar dan juga licin sehingga tdk nyaman sekali, utk makanan tdk enak, tdk bervariasi ",negative
Lumayan....tp kebersihanya masih kurang...selimut dan bantal nya kuning...harap ditingkat kan lagi...kebersihan nya,negative
"Jadwal Padat Hingga Tak Sempat Istirahat, Syahrini: Aku Jadi Wanita Udara: Sosok Syahrini bisa dibilang menjad... http://bit.ly/1vQMNqQ ",negative
#Golkar #ARB AS retas kartu SIM untuk mata-matai komunikasi mobile http://bit.ly/1AXi8Qr ,negative
"Staf kurang ramah , sarung bantal kotor, pintu kamar mandi rusak ",negative
"biasanya klu nginap di airy tersedia dlm kemasan lengkap.kebuthn MCK.....di hotel ini sisir tdk ada...AC tidak normal ruangannya panaas, Kuncinya pintu juga tdk di kasi ke saya pada hal sdh deposit 100.000 jadi klau saya kluar dan kembali k hotel petugs yg buka pintu tdk profesional.....tlg utk di perbaiki trima.",negative
"murah dan nyaman. dekat kampus, banyak makanan. minusnya shower nya suka error, mending ganti model yang biasa saja.. berat juga kepala shower nya.. minus kedua wifi tidak masuk kamar.",negative
"Di Montana, wanita yang telah menikah dilarang untuk pergi memancing seorang diri pada hari Minggu.",negative
Mobil apa yang paling keren? ? mobil mobilan tukang somay http://ask.fm/a/bohe4kpm ,negative
Tempat tidur kotor.. ,negative
"Barisan sakit hati? ""Ratusan Kader PDIP Gianyar Bergabung ke Perindo - Okezone http://goo.gl/fb/C5zAHd  #gianyar #bali """,negative
"Pengelola tidak siap, pelayanan lama, tidak sesuai dengan standar airy dimana saya pernah menginap d",negative
Golkar Emoh Sewakan Kendaraan Politik di Pilkada - Republika Online http://bit.ly/1AZ4vjK ,negative
"Sebenarnya secara keseluruhan kamar ok, bersih, rapi dan nyaman. Cuman yg bikin kecewa waktu tdr di selimutnya ada tungau nya (kutu busuk) jadi tidurnya tidak pulas karena harus garuk2 kaki",negative
"kang naha TV abdi mah teu bisa pasang indovision | ah bisa. cik mana tv na? | ieu kang *nunjukeun hp MITO* | -,- ANYING!!",negative
resepsionisnya tdk ramah,negative
"kamar kurang bersih air susah,air panas ngak ada",negative
@Anjani202 @fariz1234 @triwul82 Tapi Janji Tinggal Janji dibibirmu. Titipan Demokrat. ,negative
BAHAYA TIDUR DI DEKAT HP | Rumah Zakat https://www.rumahzakat.org/bahaya-tidur-di-dekat-hp/#.VPAGmTamRvU.twitter ?,negative
kasurnya berdebu,negative
"baik : keramahan pelayanan, desain bangunan yg nyaman lemah : kebersihan kamar. lantai terasa lengket. ac lambat mencapai suhu yg diinginkan",negative
Tidak ada hot shower,negative
"Ac nya prlu ditingkatkan dan air panasny jg prlu ditambah, selebihnya sudah bagus",negative
Ketika Sekolah Hanya Untuk Ijazah http://bit.ly/1AEAWAF  #HotThread,negative
Kamar mandi bau dan pintu kamar mandi rusak...Banyak nyamuk ,negative
"kamar mandi kurang bersih, tidak ada fasilitas sabun dan shampoo dr airy nya. ",negative
"Saya pesan yg twin bedroom. Di kasih yg single. Ada, 2 air mineral. Tapi biasanya ada Snack, tadi gak ada. Soalnya sebelumnya saya sudah 2 kali pesan @iry ada Snack nya ^^. Tp, thx buat numpang tidurnya yaaa",negative
Setiap mau jalan baju udah pasti dipilihin terutama rambut pasti diarahin sama mma? Dan disitu saya? http://instagram.com/p/zXL3ickOlQ/ ,negative
Pasti seru shaheer ama syahrini maju mundur cantik ~ syahrini mah gesrekk gak bakal dibawa ampe ke hatikk :p,negative
"Bed nya kotor banyak debu,Water warmnya tidak berfungsi. Lokasi yang tidak strategis dan menyatu den",negative
"kebersihannya kurang, saat masuk banyak hewanya, terutama di kamar mandi. kemudian tempat sampah ada 2 belom dibersihkan, tissue kamar mandi juga kotor belom diganti.",negative
"tidak ada cemilan, perlengkapan mandi yg biasa jadi ciri khas airy rooms tidak ada, jedela tisak ada korden",negative
"sdh 2x ini inap di airy tp ga prnh dpt bingkisan kotak biru dari airy (complimentery) pdhl baca review tmn2 sering pd dpt. waktu nanya dari pihak hotel katanya dr airy ga prnh krm lagi, ty ke customer service airy di jwb airy ga ada gitu2an, dan percakapan lgsg di hentikan oleh customer service ats nama koko",negative
"ktnya ada hot showernya ternyata gk ada, d buat di kasih air minum tpi nyatanya juga enggak. Mohon d perbaiki lagi. Thx",negative
"Mari berfoto ala syahrini... Tapi jadinya malah: Maju mundur maju mundur gendut, gendut..? http://instagram.com/p/zXOlAwTCAM/ ",negative
