word,Sentiment
menguyuh,Negative
komunitas,Negative
silang sengketa,Negative
berbenturan,Negative
korek api,Negative
lambat-lambat,Negative
adu,Negative
pemantik api,Negative
bulus,Negative
detak,Negative
tergolong,Negative
besot,Negative
resultan,Negative
perhiasan,Negative
mengerubuti,Negative
buluh,Negative
nira,Negative
resurjensi,Negative
tonton,Negative
tiup,Negative
merenungi,Negative
melalap,Negative
muring,Negative
kepercayaan,Negative
geletar,Negative
bertengkaran,Negative
iringan,Negative
menyeka,Negative
menyelekehi,Negative
cincong,Negative
penghilangan,Negative
melalah,Negative
melalak,Negative
bingit,Negative
ronggang,Negative
tunggakan,Negative
kisi-kisi,Negative
rumbing,Negative
lahir kembali,Negative
lenyap daratan,Negative
jenazah,Negative
pagi,Negative
candal,Negative
canda,Negative
bercat,Negative
isi,Negative
puspamala,Negative
gempil,Negative
membeber,Negative
kritikan,Negative
tetas,Negative
baret,Negative
mencekam,Negative
pengikat,Negative
mengaduk,Negative
supaya,Negative
dakap,Negative
kelelahan,Negative
kisi,Negative
bergabung,Negative
sadur,Negative
bertempiar,Negative
tuil,Negative
silap mata,Negative
dekat,Negative
bantai,Negative
melintang,Negative
handai,Negative
serutu,Negative
pesawat,Negative
empos,Negative
gempur,Negative
ganteng,Negative
sambar,Negative
mampu,Negative
bedeng,Negative
berguncang,Negative
kelompok,Negative
menyilam,Negative
belam,Negative
usah,Negative
belai,Negative
cegat,Negative
merajalela,Negative
lancut,Negative
tertabrak,Negative
tampil,Negative
tampik,Negative
penipu,Negative
mengganjarkan,Negative
kereseng,Negative
tikai,Negative
bermoral,Negative
sasana,Negative
meliputi,Negative
restoran,Negative
iris,Negative
bisul,Negative
palka,Negative
kejorokan,Negative
lembu,Negative
sarung,Negative
menafakurkan,Negative
gundal,Negative
berbalik,Negative
teliti waskita,Negative
gundah,Negative
yuwaraja,Negative
cacing kentar,Negative
bangkrut,Negative
berusuh,Negative
terbang pikiran,Negative
kera,Negative
pacak,Negative
berpacaran,Negative
cengkedi,Negative
menyanggupi,Negative
cocor,Negative
menyolidkan,Negative
kampungan,Negative
ayal,Negative
bahan,Negative
bersuka-suka,Negative
nuzul,Negative
teriris,Negative
berjejal-jejal,Negative
jejap,Negative
belang,Negative
teragung,Negative
alat negara,Negative
banci,Negative
mengingsar,Negative
bertikai,Negative
hancai,Negative
menggemuruh,Negative
menuguri,Negative
mulus,Negative
kitab,Negative
ilat,Negative
sempuras,Negative
menyelar,Negative
menyadran,Negative
mencium tanah,Negative
mangkir,Negative
pasukan,Negative
berantakan,Negative
bacar mulut,Negative
menguit,Negative
kemesuman,Negative
gamblang,Negative
berkemam,Negative
berkemal,Negative
berkeluarga,Negative
bersalahan,Negative
mambang,Negative
pengetam,Negative
mengecewakan,Negative
lalai,Negative
ragu-ragu,Negative
kuning,Negative
gaib,Negative
gilas,Negative
ajuk,Negative
sesalan,Negative
menerjang,Negative
mengempang,Negative
mengencang,Negative
kenistaan,Negative
mengazab,Negative
beloh,Negative
berkenalan,Negative
belot,Negative
mengguncangkan,Negative
meronta,Negative
melenceng,Negative
menyapu-nyapu,Negative
kecut,Negative
ekspres,Negative
jeblok,Negative
mengerinyau,Negative
gertak,Negative
berkurap,Negative
buari,Negative
mendekap,Negative
duri,Negative
mendakwa,Negative
kanji,Negative
berperang mulut,Negative
bermula,Negative
dura,Negative
alku,Negative
menyampuk,Negative
lelap,Negative
terselubung,Negative
meleset,Negative
kepompong,Negative
tercelampak,Negative
lubang jarum,Negative
kurbal,Negative
menghinggut,Negative
gegar,Negative
melelapkan,Negative
jalan setapak,Negative
jalan tikus,Negative
sentong,Negative
rel (kereta api),Negative
balai,Negative
tangis,Negative
kejangkitan,Negative
meteor,Negative
menyunggit,Negative
batu loncatan,Negative
bondong,Negative
gerenyot,Negative
menghitamkan,Negative
berlebih,Negative
derum,Negative
memberangsangkan,Negative
genap,Negative
mencoreng,Negative
musnah,Negative
memijak,Negative
nona,Negative
cerita anak,Negative
menggerinjam,Negative
keseleo,Negative
grecok,Negative
menyorong,Negative
kecerobohan,Negative
genah,Negative
mengemu,Negative
terselip,Negative
hubung,Negative
fakta,Negative
rembas,Negative
rampak,Negative
tengkingan,Negative
terpencil,Negative
kepinding,Negative
kekeliruan,Negative
abar-abar,Negative
leyu,Negative
sebanding,Negative
gebos,Negative
pilak,Negative
cacing keremi,Negative
nyenyeh,Negative
kantong kering,Negative
penggaruk,Negative
senewen,Negative
menetapkan,Negative
kacang botor,Negative
hai,Positive
merekam,Positive
ekstensif,Positive
paripurna,Positive
detail,Positive
pernik,Positive
belas,Positive
welas,Positive
kabung,Positive
rahayu,Positive
maaf,Positive
hello,Positive
promo,Positive
terimakasih,Positive
cover,Positive
mohon,Positive
mengawal,Positive
statistik,Positive
keluangan,Positive
jalan terbuka,Positive
banyaknya,Positive
lebar,Positive
bentang,Positive
hendaknya,Positive
silahkan,Positive
semboyan,Positive
ditunggu,Positive
akses,Positive
penerangan,Positive
hi,Positive
dibantu,Positive
makasih,Positive
halo,Positive
thanks,Positive
pengembangan,Positive
diva,Positive
punya,Positive
tidak segan,Positive
detailnya,Positive
tak segan,Positive
aktivasi,Positive
asih,Positive
kasih sayang,Positive
kekaguman,Positive
kehangatan,Positive
afeksi,Positive
renjana,Positive
amor,Positive
cinta kasih,Positive
tresna,Positive
filantropi,Positive
cintrong,Positive
suasana (hati),Positive
dinamika,Positive
tuhan,Positive
merespon,Positive
makmur,Positive
suka cita,Positive
pengguna,Positive
tunggu,Positive
lotre,Positive
nggak,Positive
kupon,Positive
terpelihara,Positive
terawat,Positive
tersadar,Positive
tari,Positive
gejolak,Positive
kejutan,Positive
pesta,Positive
getar,Positive
allah,Positive
berlabuh,Positive
terdaftar,Positive
negosiasi,Positive
revolusioner,Positive
follback,Positive
pelaminan,Positive
yasalamualaika,Positive
uang lelah,Positive
parsel,Positive
amplop,Positive
kenang-kenangan,Positive
pengasih,Positive
uang rokok,Positive
persenan,Positive
baksis,Positive
tanda mata,Positive
angpau,Positive
hibah,Positive
upa,Positive
bingkisan,Positive
suvenir,Positive
kesudian,Positive
berakar,Positive
para-para,Positive
termakan,Positive
kemasyhuran,Positive
reputasi,Positive
gelar,Positive
serep,Positive
invite,Positive
nyanyian,Positive
dendang,Positive
gita,Positive
gending,Positive
lagu,Positive
rintisan,Positive
bergelora,Positive
antusias,Positive
ringan tangan,Positive
membara,Positive
menyala,Positive
berlangganan,Positive
berdenyut,Positive
bersungguh-sungguh,Positive
rintis,Positive
jalan bebas hambatan,Positive
tarekat,Positive
bajing,Positive
bopong,Positive
berlezat,Positive
getaran,Positive
berperan serta,Positive
debar,Positive
raba,Positive
degub,Positive
ikut serta,Positive
berpartisipasi,Positive
menguntiti,Positive
penghayatan,Positive
mitra,Positive
diterima,Positive
sohib,Positive
beriktikad,Positive
berkeyakinan,Positive
beriman,Positive
percaya,Positive
menghajatkan,Positive
senyum,Positive
haloo,Positive
menarik hati,Positive
cedayam,Positive
hasan,Positive
tumandang,Positive
pengen,Positive
bener,Positive
hellooo,Positive
marilah,Positive
terbaik,Positive
ulung,Positive
good,Positive
silakan,Positive
main,Positive
alhamdulillah,Positive
unek-unek,Positive
sesalan,Positive
menyaksikan,Positive
pemenangnya,Positive
hiii,Positive
menyuarakan,Positive
menginterprestasikan,Positive
menaksir,Positive
menuturkan,Positive
memperkirakan,Positive
mengimla,Positive
mengantisipasi,Positive
menafsirkan,Positive
mengartikan,Positive
mengasosiasikan,Positive
borong,Positive
payu,Positive
membeli,Positive
membuat,Positive
tertawa kecil,Positive
minta,Positive
mengorak senyum,Positive
mesem,Positive
tersenyum,Positive
ok,Positive
ayo,Positive
mari,Positive
yuk,Positive
lincah,Positive
buru-buru,Positive
kencang,Positive
buntut,Positive
kilat,Positive
kunjung,Positive
mendahului,Positive
segera,Positive
lekas,Positive
akas,Positive
terampil,Positive
jeraus,Positive
pagi,Positive
pesat,Positive
sebat,Positive
kawal,Positive
berkawal,Positive
gugah,Positive
pustaka,Positive
sir-siran,Positive
pelihara,Positive
patroli,Positive
kitab,Positive
ronda,Positive
sambang,Positive
berguru,Positive
menuntut ilmu,Positive
melatih diri,Positive
menimba ilmu,Positive
mengaji,Positive
meneladan,Positive
mencari ilmu,Positive
luck,Positive
bersekolah,Positive
menggali ilmu,Positive
desak,Positive
menelaah,Positive
memahirkan,Positive
harmonisasiuniv,Positive
takut,Positive
sreg,Positive
penyatuan,Positive
wangi,Positive
pulas,Positive
merdu,Positive
harum,Positive
legit,Positive
inkorporasi,Positive
serundai,Positive
helloo,Positive
page,Positive
menyerempakkan,Positive
menyinkronkan,Positive
tolong,Positive
kediaman,Positive
panti,Positive
rumah,Positive
simplistis,Positive
menjejali,Positive
perfek,Positive
tayib,Positive
memejahijaukan,Positive
tayibah,Positive
jamil,Positive
mungil,Positive
rancak,Positive
mengisi,Positive
necis,Positive
menyidangkan,Positive
bagusan,Positive
estetis,Positive
firasat,Positive
cawis,Positive
berdandan,Positive
andini,Positive
indikasi,Positive
tersedia,Positive
tersaji,Positive
sholat,Positive
pastikan,Positive
tersuguh,Positive
perpanjangan,Positive
fiesta,Positive
terdamping,Positive
jomblo,Positive
medali,Positive
terdekat,Positive
artistik,Positive
wah,Positive
imut-imut,Positive
langkah baik,Positive
langkah kanan,Positive
guys,Positive
profit,Positive
waris,Positive
dominan,Positive
kooperasi,Positive
keras tulang,Positive
gedembal,Positive
tangguh,Positive
wedel,Positive
tapa,Positive
kedot,Positive
keikutsertaan,Positive
kesertaan,Positive
dibalas,Positive
kerja sama,Positive
tatap,Positive
berpengaruh,Positive
besar lengan,Positive
partisipasi,Positive
bedegap,Positive
peran serta,Positive
masif,Positive
gratis,Positive
membantu,Positive
busana,Positive
hasad,Positive
keki,Positive
free,Positive
wkwkwk,Positive
sangsi,Positive
berprasangka,Positive
bermaslahat,Positive
mujur,Positive
warisan,Positive
bersetuju,Positive
kenan,Positive
(hujan) gerimis,Positive
support,Positive
sahabat,Positive
gerimis,Positive
hujan,Positive
handai,Positive
kece,Positive
thank,Positive
hujan ringan,Positive
sobat,Positive
panjang tungkai,Positive
trims,Positive
doa,Positive
pacaran,Positive
berpacaran,Positive
teranyar,Positive
hallo,Positive
happy,Positive
ketemu,Positive
senjang,Positive
mudah-mudahan,Positive
modern,Positive
peranakan,Positive
pemudaan,Positive
masygul,Positive
gelebah,Positive
mending,Positive
regenerasi,Positive
simpel,Positive
sirap hati,Positive
puspa,Positive
mengenyam,Positive
merah telinga,Positive
bonafide,Positive
terbakar,Positive
bergairah,Positive
puspita,Positive
pelengkap,Positive
perempuan cantik,Positive
sewot,Positive
gusar,Positive
hiasan,Positive
kesuma,Positive
primadona,Positive
tulus ikhlas,Positive
senyuman,Positive
lugas,Positive
gemas,Positive
kusuma,Positive
yaudah,Positive
menyayang,Positive
menggemari,Positive
pasangan hidup,Positive
asah asih asuh,Positive
belom,Positive
hay,Positive
kepedulian,Positive
sepuh,Positive
kejelasan,Positive
seruh,Positive
terlukis,Positive
prosa,Positive
ketertarikan,Positive
cerita anak,Positive
bau tanah,Positive
atensi,Positive
tergambar,Positive
anekdot,Positive
mengamuk,Positive
shalat,Positive
lanjut,Positive
seneng,Positive
omong kosong,Positive
bombastis,Positive
fiksi,Positive
dzuhur,Positive
tips,Positive
kelonggaran,Positive
tq,Positive
respon,Positive
sirna,Positive
kelawasan,Positive
singgung,Positive
only,Positive
layanan,Positive
keluasan,Positive
langganan,Positive
resap,Positive
menyingsing,Positive
lelap,Positive
tembus,Positive
keringanan,Positive
beterbangan,Positive
lipur,Positive
sajak,Positive
mempertentangkan,Positive
peria,Positive
respons,Positive
jawaban,Positive
reaksi,Positive
kangen,Positive
tlg,Positive
sahutan,Positive
cepet,Positive
doang,Positive
lantik,Positive
akibat,Positive
sambutan,Positive
bersalin,Positive
wahyu,Positive
maha,Positive
terlindung,Positive
menetap,Positive
bersikukuh,Positive
rusuhan,Positive
meyakinkan,Positive
berkukuh,Positive
silang selisih,Positive
bersiteguh,Positive
syg,Positive
hii,Positive
pencegah,Positive
dependen,Positive
berteguh hati,Positive
berkuat,Positive
amin,Positive
tersampai,Positive
bersyukur,Positive
bergeming,Positive
jernih (suasana),Positive
nunggu,Positive
abis,Positive
bertekun,Positive
selamat,Positive
asmara,Positive
bertahan,Positive
suka-suka,Positive
gapaian,Positive
penguasaan,Positive
iritasi,Positive
mukhlis,Positive
senyap,Positive
terpukul,Positive
elite,Positive
asketisme,Positive
cita rasa,Positive
mampir,Positive
pasif,Positive
interferensi,Positive
membatu,Positive
lurus hati,Positive
geming,Positive
stagnan,Positive
membisu,Positive
cengkeraman,Positive
bungkam,Positive
raihan,Positive
asik,Positive
ready,Positive
sepantar,Positive
usikan,Positive
pantau,Positive
tunduk,Positive
karena Allah,Positive
fans,Positive
provokasi,Positive
terbaring,Positive
zuhud,Positive
sporadis,Positive
tertulang,Positive
capaian,Positive
rengkuhan,Positive
sukarela,Positive
sarannya,Positive
pesan,Positive
mencintaimu,Positive
menutup mulut,Positive
tidur,Positive
beribadat,Positive
meminta (kpd Tuhan),Positive
yoga,Positive
sayid,Positive
dapet,Positive
mendoa,Positive
berharap,Positive
harap,Positive
berdoa,Positive
bersembahyang,Positive
berselawat,Positive
yes,Positive
berpasrah,Positive
buruan,Positive
semi,Positive
memanjatkan doa,Positive
top,Positive
mood,Positive
berzikir,Positive
kenal,Positive
kebahagiaan,Positive
dengerin,Positive
bertanding,Positive
berusaha,Positive
jempolan,Positive
yahud,Positive
berjihad,Positive
juang,Positive
bersangkut,Positive
mencolok,Positive
pasar uang,Positive
memikat,Positive
taut,Positive
bayar,Positive
menarik,Positive
hebring,Positive
seru,Positive
pukul,Positive
simak,Positive
memuaskan,Positive
aduhai,Positive
bergelanggang,Positive
hatiku,Positive
love,Positive
yuuk,Positive
pelipuran,Positive
profitabel,Positive
tebal telinga,Positive
senyumin,Positive
cuek,Positive
berlaba,Positive
peduli,Positive
insyaallah,Positive
berkhasiat,Positive
diem,Positive
menguntungkan,Positive
mulu,Positive
motivasi,Positive
berkat,Positive
apatis,Positive
berhikmah,Positive
berfaedah,Positive
purnama,Positive
mengagumkan,Positive
siph,Positive
inklusif,Positive
beneran,Positive
wewenang,Positive
mojang,Positive
lunch,Positive
aziz,Positive
fav,Positive
okay,Positive
melancarkan,Positive
nemenin,Positive
cicip,Positive
bunda,Positive
laun,Positive
waras,Positive
pinter,Positive
melorot,Positive
bilas,Positive
terjeblos,Positive
terjun,Positive
menggelincir,Positive
lunas (kapal,Positive
rebah,Positive
reparasi,Positive
gontai,Positive
sederhana,Positive
tumpuan,Positive
himpit,Positive
turunan,Positive
mudah,Positive
tumbang,Positive
live,Positive
memandu,Positive
gamblang,Positive
terjungkal,Positive
ngasih,Positive
penyempurnaan,Positive
asasi,Positive
gurufavorit,Positive
friends,Positive
tercemplung,Positive
rektifikasi,Positive
meringankan,Positive
mamak,Positive
lambat,Positive
memudahkan,Positive
terbanting,Positive
pencitraan,Positive
berikhtiar,Positive
belanja,Positive
andai,Positive
lingsir,Positive
murah,Positive
assalamualaikum,Positive
ibunda,Positive
luruh,Positive
fondasi,Positive
arabika,Positive
membayangkan,Positive
rekonsiliasi,Positive
copot,Positive
simbok,Positive
saldo,Positive
berjatuhan,Positive
tergelincir,Positive
memuluskan,Positive
rontok,Positive
islam,Positive
mama,Positive
filial,Positive
ujian,Positive
puterin,Positive
mengantongi,Positive
gugur,Positive
berbuah,Positive
bersila,Positive
inovasi,Positive
berumah tangga,Positive
berbakat,Positive
ngerti,Positive
menumpang tinggal,Positive
menggelesot,Positive
kuliah,Positive
berbunga,Positive
filsafat,Positive
berketurunan,Positive
tinggal,Positive
wafat,Positive
bertunangan,Positive
kepo,Positive
menongkrong,Positive
dimulai,Positive
tabungan,Positive
kuat (dugaan),Positive
deposito,Positive
hy,Positive
mewarisi,Positive
komedi,Positive
fokus,Positive
bebodoran,Positive
lahir,Positive
deket,Positive
dewasa,Positive
menikah,Positive
tekad,Positive
bermukim,Positive
berpembawaan,Positive
pertukaran,Positive
dagelan,Positive
kasad,Positive
kelucuan,Positive
keduniaan,Positive
tawakal,Positive
cash,Positive
mengesahkan,Positive
pamrih,Positive
join,Positive
pancaroba,Positive
kunjungi,Positive
berdaya guna,Positive
modifikasi,Positive
mengirat,Positive
searah,Positive
khusyuk,Positive
adi,Positive
sob,Positive
beroperasi,Positive
didik,Positive
vote,Positive
iflix,Positive
gratifikasi,Positive
pamit,Positive
ekstra,Positive
bermohon,Positive
berdua,Positive
angguk,Positive
bepergian,Positive
joli,Positive
jodoh,Positive
terkoneksi,Positive
herbal,Positive
sesuai,Positive
sekata,Positive
laporkan,Positive
penghidupan,Positive
utopia,Positive
berkenan,Positive
rahim,Positive
lewat,Positive
geleser,Positive
special,Positive
obsesi,Positive
sepakat,Positive
bermohon diri,Positive
insentif,Positive
nafkah,Positive
setuju,Positive
curhat,Positive
berproses,Positive
varian,Positive
oke,Positive
kesabaran,Positive
mufakat,Positive
rawat,Positive
mikir,Positive
karunia,Positive
beredar,Positive
rangkap,Positive
tengah,Positive
komisi,Positive
check,Positive
nasi,Positive
serasi,Positive
maklumat,Positive
darurat,Positive
disarankan,Positive
inisiator,Positive
substansial,Positive
luntur,Positive
trima,Positive
berbagi,Positive
kabar,Positive
tiara,Positive
lancar,Positive
lanjutkan,Positive
baik-baik,Positive
pelancar,Positive
say,Positive
ajak,Positive
meminta,Positive
publikasi,Positive
benar-benar,Positive
rasio,Positive
baper,Positive
intensif,Positive
menyembul,Positive
hadir,Positive
muncul,Positive
menukar,Positive
ayunan,Positive
berhati-hati,Positive
kembang-kempis,Positive
hastag,Positive
diskaun,Positive
jumat,Positive
babe,Positive
merapal,Positive
bergetar,Positive
mengerubungi,Positive
bernyanyi,Positive
terperengah,Positive
irit,Positive
bergema,Positive
setir,Positive
penggunaan,Positive
selidik,Positive
penimbunan,Positive
muslim,Positive
merinai,Positive
memindahkan,Positive
swagriya,Positive
memperhitungkan,Positive
lelang,Positive
cuat,Positive
kenangan,Positive
kehebohan,Positive
maksimal,Positive
dipantau,Positive
smartphone,Positive
penabung,Positive
sharing,Positive
tampak,Positive
ngerasain,Positive
jagalah,Positive
penumpukan,Positive
lovers,Positive
gelegak,Positive
nyanyi,Positive
bahas,Positive
pengembangannya,Positive
tertinggi,Positive
lenggang,Positive
monggo,Positive
mengeroyok,Positive
ayun,Positive
aba,Positive
abi,Positive
queen,Positive
ekonomis,Positive
mengangsur,Positive
sebenernya,Positive
refresh,Positive
orang islam,Positive
nice,Positive
ayahanda,Positive
membahas,Positive
menorehkan,Positive
penambahan,Positive
kaitan,Positive
menyembur,Positive
gesek,Positive
geser,Positive
tetap hati,Positive
tercinta,Positive
signifikansi,Positive
sidang,Positive
penggentaran,Positive
definit,Positive
jali,Positive
kekerabatan,Positive
afiliasi,Positive
konkret,Positive
chat,Positive
alim,Positive
fanbase,Positive
reseptor,Positive
maujud,Positive
merah jambu,Positive
komunitas,Positive
eviden,Positive
genah,Positive
sensibel,Positive
coffee,Positive
bernyali besar,Positive
sangat,Positive
goda,Positive
sparing,Positive
jaringan,Positive
real,Positive
sentuh,Positive
belajar,Positive
informasinya,Positive
mengaibkan,Positive
membiasakan,Positive
konfirmasinya,Positive
kesimpulan,Positive
berwujud,Positive
pantas mulut,Positive
rizki,Positive
latih,Positive
sweet,Positive
bernyali,Positive
kentara,Positive
banget,Positive
percaya diri,Positive
adzan,Positive
transparansi,Positive
salamat,Positive
dear,Positive
persangkutan,Positive
candang,Positive
anut,Positive
jalanin,Positive
pandai bicara,Positive
pancur,Positive
interaksi,Positive
alim arif,Positive
cakep,Positive
single,Positive
penerima,Positive
langgam,Positive
merah muda,Positive
nyali besar,Positive
nekat,Positive
kesatria,Positive
sungguh-sungguh,Positive
konfirmasikan,Positive
bentur,Positive
determinasi,Positive
medium,Positive
tampilan,Positive
baku,Positive
kubra,Positive
satria,Positive
jentelmen,Positive
relevansi,Positive
penyambut,Positive
faktual,Positive
krim,Positive
melakoni,Positive
jamiah,Positive
esok,Positive
dikasih,Positive
penunggu dunia,Positive
ijab,Positive
menayangkan,Positive
snapback,Positive
pinky,Positive
sejenak,Positive
favorite,Positive
sigap,Positive
membimbingmu,Positive
couple,Positive
syarikat,Positive
penyesuaian,Positive
menghadiahkan,Positive
ikat janji,Positive
dapatkan,Positive
secepatnya,Positive
drum,Positive
tengkurap,Positive
terluang,Positive
nada,Positive
yukk,Positive
berlebih,Positive
tempo,Positive
hostel,Positive
menganugerahi,Positive
rembuk,Positive
pesanggrahan,Positive
pemikiran,Positive
bahasan,Positive
pose,Positive
bertaraf,Positive
penangguhan,Positive
mobil,Positive
care,Positive
baju,Positive
biarkan,Positive
bertekan,Positive
adaptasi,Positive
melayani,Positive
help,Positive
konferensi,Positive
gerak gerik,Positive
menyikap,Positive
pingin,Positive
lompong,Positive
azimat,Positive
penyelarasan,Positive
hamba Allah,Positive
bersemangat,Positive
habituasi,Positive
layan,Positive
ciyeee,Positive
senyumnya,Positive
maen,Positive
meladeni,Positive
perbincangan,Positive
merenangi,Positive
kesepakatan,Positive
itihad,Positive
menyelami,Positive
forum,Positive
penginapan,Positive
super,Positive
menggores,Positive
kencan,Positive
pengakuan,Positive
imbang,Positive
duluan,Positive
ngobrol,Positive
bismillah,Positive
tekan,Positive
pembahasan,Positive
berkualitas,Positive
ketiadaan,Positive
tandang,Positive
kestabilan,Positive
mengontak,Positive
memarkir,Positive
arung,Positive
cintai,Positive
tayang,Positive
balas,Positive
enjoy,Positive
kuy,Positive
motel,Positive
tengok,Positive
dangkal,Positive
deres,Positive
menelungkup,Positive
mirip,Positive
permufakatan,Positive
booking,Positive
plus,Positive
baiknya,Positive
meniti,Positive
reply,Positive
musyawarah,Positive
bernas,Positive
tambah,Positive
losmen,Positive
kenek,Positive
kerjaan,Positive
tukar pikiran,Positive
teh,Positive
pembeli,Positive
lihat,Positive
hotel,Positive
bertingkat,Positive
berbobot,Positive
perilaku,Positive
menghubungi,Positive
menanggapi,Positive
pengirim,Positive
pengangkut,Positive
rajah,Positive
gerak laku,Positive
setara,Positive
semerbak,Positive
arsitektur,Positive
selayaknya,Positive
rute,Positive
size,Positive
diskon,Positive
erang,Positive
saksama,Positive
konstelasi,Positive
koneksi,Positive
tergelak,Positive
sketsa,Positive
gelagat,Positive
tingkah laku,Positive
maklum,Positive
kebijakan,Positive
sepatutnya,Positive
beranda,Positive
permenungan,Positive
rapal,Positive
kemiripan,Positive
tertawa,Positive
sadar,Positive
berkarya,Positive
sewajarnya,Positive
menegarkan,Positive
great,Positive
menyanjung-sanjung,Positive
membunyikan,Positive
dateng,Positive
merapat,Positive
merata,Positive
antologi,Positive
pengalaman,Positive
rame,Positive
saran,Positive
adil,Positive
fulanah,Positive
coretan,Positive
ketawa,Positive
bertemu,Positive
persamaan,Positive
guruh,Positive
lumayan,Positive
mengembang,Positive
selfie,Positive
album,Positive
kiprah,Positive
dihati,Positive
verbal,Positive
suratan takdir,Positive
stabil,Positive
memuji-muji,Positive
lagak,Positive
terindah,Positive
aksi,Positive
sikap,Positive
terlewat,Positive
menegur,Positive
ngopi,Positive
solo,Positive
teguk,Positive
kalap,Positive
jatah,Positive
engah,Positive
untung,Positive
eaa,Positive
jujur,Positive
keras hati,Positive
koleksi,Positive
pertahanin,Positive
undang,Positive
berdendang,Positive
hoki,Positive
peruntungan,Positive
mantap,Positive
sugesti,Positive
tuah,Positive
patuh,Positive
keaktifan,Positive
melambungkan,Positive
pelajaran,Positive
usul,Positive
tenggang,Positive
sebanding,Positive
getol,Positive
gila-gilaan,Positive
melafalkan,Positive
terjaga,Positive
berserah,Positive
rohaniah,Positive
sepantasnya,Positive
ratu,Positive
mencium telapak kaki,Positive
daya upaya,Positive
setimpal,Positive
pasrah,Positive
buka,Positive
mahal,Positive
bertukar akal,Positive
kepuasan,Positive
mafhum,Positive
siuman,Positive
meluas,Positive
perkembangan,Positive
tekun,Positive
melek,Positive
lupain,Positive
musik,Positive
siapa,Positive
nikmati,Positive
dongeng,Positive
adek,Positive
streng,Positive
akidah,Positive
sponsor,Positive
keliatan,Positive
penunjang,Positive
kerasan,Positive
ketaatan,Positive
pendukung,Positive
telaten,Positive
malu,Positive
suporter,Positive
gempita,Positive
hingar,Positive
ikat,Positive
kontak,Positive
kenyamanan,Positive
kelahiran,Positive
diproses,Positive
penanganan,Positive
maslahat,Positive
ketetapan hati,Positive
solusi,Positive
pacarnya,Positive
homogen,Positive
gepok,Positive
sekolah,Positive
relasi,Positive
peristiwa,Positive
sastra,Positive
wajar,Positive
gegap,Positive
import,Positive
lukisan,Positive
cercah,Positive
lupakan,Positive
dikonfirmasi,Positive
perkasa,Positive
laba,Positive
esai,Positive
sumbu,Positive
iman,Positive
insiden,Positive
slow,Positive
dogmatis,Positive
penyokong,Positive
merilis,Positive
ekspres,Positive
hikmat,Positive
dahsyat,Positive
bersamamu,Positive
cute,Positive
keuntungan,Positive
baiklah,Positive
keteguhan hati,Positive
resolusi,Positive
memudar,Positive
kekuatan batin,Positive
menjadi-jadi,Positive
kumbang,Positive
alot,Positive
persahabatan,Positive
simple,Positive
selengkapnya,Positive
hiruk,Positive
okeey,Positive
deras,Positive
ceritanya,Positive
komunikasi,Positive
dicoba,Positive
dikirim,Positive
kekeliruan,Positive
mancing,Positive
demen,Positive
penyelesaian,Positive
tewas,Positive
proud,Positive
tergila-gila,Positive
voucher,Positive
ngaku,Positive
penanggulangan,Positive
anjir,Positive
keteguhan batin,Positive
perebutan,Positive
berkah,Positive
arak,Positive
kaya,Positive
ngalah,Positive
tulus hati,Positive
mimpian,Positive
team,Positive
silir-semilir,Positive
moga-moga,Positive
yaaaa,Positive
kado,Positive
terimaksih,Positive
berlimpah,Positive
mendarat,Positive
doain,Positive
baby,Positive
challenge,Positive
mulus,Positive
berdansa,Positive
prajurit,Positive
cintaku,Positive
welcome,Positive
mengenal,Positive
berjilbab,Positive
kerinduan,Positive
kalem,Positive
memantai,Positive
nungguin,Positive
game,Positive
leleh,Positive
ampun,Positive
amalan,Positive
tuntas,Positive
temennya,Positive
kukuh,Positive
rida,Positive
kepercayaan,Positive
masjid,Positive
mengucup,Positive
bantuin,Positive
ibadah,Positive
umum,Positive
pelangi,Positive
rejeki,Positive
tunai,Positive
membahagiakan,Positive
quran,Positive
produktif,Positive
alhamdulilah,Positive
rampung,Positive
tertata,Positive
solusinya,Positive
ikhlas,Positive
terbiasa,Positive
shiawase,Positive
kliyengan,Positive
pengaman,Positive
yank,Positive
aamiin,Positive
subur,Positive
gelak,Positive
betul,Positive
religi,Positive
memasuki,Positive
keprihatinan,Positive
nestapa,Positive
khawatir,Positive
masak,Positive
birthday,Positive
khayal,Positive
berparade,Positive
pantes,Positive
rapi,Positive
surau,Positive
dimiliki,Positive
siap,Positive
koordinasikan,Positive
kebanyakan,Positive
goreng,Positive
normal,Positive
tertarik,Positive
mengimbangi,Positive
bersahabat,Positive
sejati,Positive
undangan,Positive
smpai,Positive
mencinta,Positive
kuat,Positive
hati-hati,Positive
menghadiahi,Positive
pseudonim,Positive
mengingat-ingat,Positive
juta,Positive
ustazah,Positive
dicuekin,Positive
judul,Positive
kekayaan,Positive
modal,Positive
pelita,Positive
novel,Positive
cegak,Positive
sahabatnya,Positive
resmi,Positive
mudahan,Positive
sukacita,Positive
formal,Positive
liburan,Positive
pendek,Positive
ingat,Positive
prospek,Positive
gurih,Positive
matahari,Positive
visi,Positive
familiar,Positive
pantas,Positive
ganteng,Positive
jaga-jaga,Positive
menyesal,Positive
substansi,Positive
ganjaran balasan,Positive
jagoan,Positive
berirama,Positive
lihai,Positive
artis,Positive
portofolio,Positive
alaikum,Positive
